Price,City,State,Bedrooms,Bathrooms,Area (Sqft),Lot Size,Year Built,Days on Market,Property Type,Listing Agent,Status,Zipcode_encoded,MLS ID
333354,3,2,6,3,3079,5682,2005,41,0,3,2,333354.0,204471
462942,1,1,6,1,1380,5869,1996,31,4,2,2,462942.0,846549
100359,2,1,4,3,3154,8288,1999,118,1,1,0,100359.0,608622
861114,4,1,5,2,2370,7058,2010,59,2,3,2,861114.0,541579
781259,1,1,3,4,3946,4938,2010,88,1,0,2,781259.0,571077
260105,3,1,1,3,3188,1006,1990,91,1,0,1,260105.0,703941
1304257,0,0,4,3,1608,2413,1975,88,0,2,0,1304257.0,984897
934181,1,1,6,1,3887,1045,1976,100,0,3,0,934181.0,585877
830727,4,1,3,4,811,9209,1956,97,3,0,0,830727.0,381046
1387365,0,1,6,4,1828,5916,1974,71,0,1,1,1387365.0,891668
1198238,2,0,2,2,3554,1189,1971,28,2,4,2,1198238.0,286375
1087111,1,1,1,3,3575,6578,1963,5,2,0,1,1087111.0,728771
438591,2,0,1,2,2724,5688,1971,110,1,0,0,438591.0,298227
180214,1,4,5,2,2579,3469,1979,108,3,1,0,180214.0,428002
1140983,4,2,2,3,1615,2997,1971,29,0,1,0,1140983.0,227584
831489,1,0,2,3,2454,9981,1992,3,1,0,1,831489.0,543621
137256,3,2,5,3,2807,2721,1955,73,2,4,0,137256.0,772480
919464,2,3,4,2,3063,1184,1981,66,4,1,2,919464.0,354716
232686,0,3,3,3,1144,6726,1964,104,1,4,0,232686.0,680418
1376734,3,3,4,1,1414,7638,1983,11,0,4,2,1376734.0,695741
888753,4,0,4,2,3862,4850,2009,16,4,1,0,888753.0,912771
307504,4,1,5,2,661,3863,2019,84,0,0,2,307504.0,533134
592036,1,0,4,2,1323,3600,1952,62,2,1,2,592036.0,539784
669294,2,0,3,1,1800,2305,2005,18,1,3,2,669294.0,635454
1185896,2,1,6,3,667,6216,1977,90,0,4,2,1185896.0,719482
728521,3,2,1,1,3960,8959,1967,48,1,0,0,728521.0,157222
609946,1,2,5,1,3452,3588,1980,92,3,3,0,609946.0,485860
311291,2,3,2,1,2840,8445,1994,109,2,1,0,311291.0,201098
669489,4,0,6,4,2555,5225,2003,36,4,2,1,669489.0,289988
906981,3,1,5,1,3282,9275,1986,48,2,1,0,906981.0,118219
512415,1,3,5,4,2444,2773,1991,112,0,0,1,512415.0,249035
362598,1,0,2,4,635,4053,1971,68,0,4,1,362598.0,379722
636492,2,2,4,2,2221,2772,1980,98,2,0,0,636492.0,823302
140316,2,3,1,4,1566,7650,1956,19,2,2,1,140316.0,924358
547648,3,2,4,3,977,7248,1993,23,3,4,0,547648.0,803495
889625,2,3,3,3,1827,9471,2005,14,0,2,2,889625.0,691405
1432283,3,3,1,3,3063,3574,1987,98,3,2,2,1432283.0,564732
1017089,3,3,1,4,3510,7635,2012,116,2,3,1,1017089.0,241330
945919,3,2,4,3,3461,8702,1988,95,2,3,0,945919.0,442726
1312269,4,0,6,1,2571,7284,2011,69,3,2,0,1312269.0,397367
1052897,0,3,1,2,3832,9081,1964,14,0,0,0,1052897.0,171542
1270604,0,3,5,3,1201,1993,1963,86,3,1,2,1270604.0,682472
959885,1,0,5,1,1809,4278,1988,116,1,1,1,959885.0,412890
1155502,1,3,3,2,1452,4743,2011,61,3,3,2,1155502.0,224203
572120,0,2,1,4,3185,3030,1987,51,1,3,0,572120.0,400432
279494,3,2,2,2,2357,5185,1957,25,0,1,2,279494.0,168752
165820,2,1,1,3,2934,1484,2001,4,4,2,1,165820.0,565063
761374,2,2,6,1,2681,3662,2013,115,4,2,2,761374.0,128538
922569,3,1,5,2,3202,1468,1992,66,1,1,0,922569.0,350791
968119,3,2,3,2,1908,3178,1970,64,0,2,0,968119.0,141948
1136535,0,2,3,3,3716,1646,1967,47,1,4,2,1136535.0,405912
1285850,0,4,5,3,1151,5402,2016,56,0,0,0,1285850.0,158548
409046,1,3,2,2,1655,8013,1995,92,1,0,2,409046.0,868857
444640,3,0,6,2,1714,2999,1962,107,3,3,1,444640.0,952378
1104138,1,0,2,2,2236,7897,2005,39,4,3,0,1104138.0,480995
963007,0,2,4,1,1174,7019,1976,114,2,0,2,963007.0,276417
1335972,2,3,6,4,2936,5090,1970,38,2,4,2,1335972.0,755965
1262355,0,3,2,2,2387,4993,1974,13,0,2,0,1262355.0,671236
892712,2,3,6,2,1370,4487,1974,11,4,1,1,892712.0,169824
1407692,3,4,3,4,3929,9053,2004,67,0,1,1,1407692.0,700511
1207592,4,0,1,2,1078,7511,2021,82,3,1,1,1207592.0,113412
457764,1,1,6,1,610,2830,2012,18,1,4,2,457764.0,237422
1465859,2,4,6,4,1401,8075,1978,10,2,3,1,1465859.0,608855
579088,2,2,2,1,771,1654,2005,2,0,0,1,579088.0,679547
824024,2,4,5,4,3118,5948,1992,48,3,1,2,824024.0,777293
886354,2,0,4,4,698,7266,2004,48,3,3,2,886354.0,947617
357599,4,4,2,1,852,5560,1950,75,0,0,1,357599.0,615166
1110404,1,4,3,2,1433,1541,1968,76,3,4,2,1110404.0,406236
1146308,0,2,2,4,856,6238,1952,102,2,3,2,1146308.0,478989
1209445,2,3,1,1,2888,6119,1950,79,4,2,2,1209445.0,323192
469613,3,1,6,4,1299,5533,2009,84,1,0,2,469613.0,855827
1482350,1,4,6,3,3928,8181,2009,86,3,2,1,1482350.0,595921
590041,1,2,3,1,3236,2657,1953,17,0,0,0,590041.0,154651
1259240,3,0,6,2,894,8876,1974,68,3,4,1,1259240.0,816409
622890,2,1,3,2,944,3051,1977,29,4,2,2,622890.0,455911
1012943,2,0,1,3,2126,6335,2017,18,3,4,1,1012943.0,643339
679034,2,2,1,3,2862,8852,2016,69,0,3,2,679034.0,547377
916544,2,2,5,4,3739,8398,1997,52,4,4,1,916544.0,265094
999564,2,4,2,2,2055,6683,1984,104,0,1,1,999564.0,554742
969242,4,2,6,4,2176,1436,1970,32,4,2,1,969242.0,837028
1364134,4,1,2,3,1663,7361,2015,75,0,1,0,1364134.0,726315
887213,1,1,4,3,3458,2761,1982,3,0,2,0,887213.0,364063
1284963,1,2,1,3,2467,5508,1971,42,1,3,1,1284963.0,526686
391248,1,3,6,1,1326,9805,2010,72,4,1,0,391248.0,646521
1288078,3,0,5,3,2055,7958,1970,25,3,3,2,1288078.0,830637
968615,0,4,6,4,1516,2170,2006,81,0,3,1,968615.0,985316
1218958,2,0,4,1,3699,1187,2020,119,4,4,1,1218958.0,569498
1492072,3,4,3,4,1590,4301,1950,116,3,4,2,1492072.0,466279
583720,4,4,2,3,1791,3104,1993,79,4,4,1,583720.0,247105
627152,2,3,5,4,1988,3003,1996,64,3,2,2,627152.0,244129
1060065,3,4,5,1,1533,4105,1994,83,2,4,2,1060065.0,894271
781564,2,4,6,3,2593,5638,1986,117,0,4,0,781564.0,784548
1164379,4,2,5,2,2720,7791,1964,44,2,4,1,1164379.0,101091
891896,4,0,6,1,998,9749,1970,87,1,4,1,891896.0,889901
866451,4,0,2,4,1471,5605,1994,118,4,1,2,866451.0,734885
946285,0,2,5,4,3392,1371,2017,77,0,0,2,946285.0,560604
913221,1,0,5,1,2480,6351,1956,13,1,3,1,913221.0,616206
981044,0,0,4,3,3512,4318,2007,27,3,2,1,602477.0,174670
1411056,4,3,6,3,1648,6405,1990,65,2,0,1,1411056.0,329370
1460281,3,3,5,2,2900,7671,1993,72,1,3,2,1460281.0,666456
215543,3,2,6,4,2894,8414,1959,30,3,4,2,215543.0,129806
522250,3,0,4,4,2878,1563,1983,68,4,4,1,522250.0,246419
1360547,2,2,5,2,607,8745,1997,86,1,4,1,1360547.0,741686
120368,4,2,6,1,3817,1554,1993,90,3,0,0,120368.0,198044
817577,4,4,6,3,1422,9790,1958,67,0,1,0,817577.0,647563
501201,1,3,1,3,3036,8954,1967,78,3,1,0,685399.0,620351
136647,1,1,1,3,1506,4183,1979,28,4,2,1,732986.5,541602
634979,4,2,6,1,2399,5002,2002,31,2,4,0,634979.0,297104
1013184,3,1,6,3,2022,7868,1955,19,2,2,1,1013184.0,167897
119460,2,3,6,3,1615,2049,1989,106,4,1,1,119460.0,792153
1424590,4,3,3,1,3728,9614,1990,106,1,1,1,1424590.0,451086
1392483,4,4,4,1,1118,1722,2012,57,4,0,1,1392483.0,498212
1063342,2,1,1,4,1355,2015,1992,32,2,3,1,1063342.0,641875
800635,3,2,6,4,824,3403,1987,55,3,4,0,800635.0,533460
795509,0,2,4,1,3704,7253,1986,23,2,4,1,795509.0,585925
589404,3,2,6,4,3082,9611,1991,40,2,1,2,589404.0,173417
422841,3,3,3,4,1502,8891,2002,72,0,3,1,422841.0,149908
301837,3,3,1,4,2617,3030,2015,106,3,2,1,224350.5,920940
190609,4,3,6,3,3228,9175,2004,13,3,0,2,190609.0,565678
1294331,1,0,1,2,3753,4999,2003,118,0,2,1,1294331.0,679456
992302,4,0,5,3,3379,8722,1982,32,4,3,2,992302.0,648562
109684,1,0,3,3,778,2076,1956,26,4,1,1,109684.0,717291
1202188,3,0,1,1,965,2591,2019,107,3,3,1,1202188.0,304000
1445626,0,3,2,1,957,9039,1999,107,0,3,2,1445626.0,935638
454587,4,4,5,4,2976,8446,1980,63,3,1,0,454587.0,426408
793154,3,1,6,2,2842,1409,1964,105,4,0,1,793154.0,118787
1389237,2,3,4,4,3554,8879,1969,77,3,2,1,1389237.0,992986
1223253,4,4,1,1,809,5686,1997,99,0,4,1,1223253.0,275223
1483606,0,1,4,4,3433,8275,1991,114,3,4,2,1483606.0,149947
964953,1,2,1,2,1400,1089,1974,61,1,2,0,964953.0,636420
481357,4,2,3,2,627,9930,2006,8,0,3,2,481357.0,399279
517860,0,4,5,1,1768,4280,1997,111,1,1,1,517860.0,757569
1147016,4,0,4,1,2843,8340,1991,84,4,0,0,1147016.0,647716
474697,2,3,6,3,1098,4948,1974,65,2,2,0,474697.0,823021
673167,4,4,2,2,1231,5771,1999,10,2,4,0,673167.0,336190
1177337,2,2,2,4,3422,4496,1985,32,2,4,1,1177337.0,240444
328206,4,0,4,1,2224,3750,1974,105,1,3,1,328206.0,779391
880890,2,3,3,1,2790,6966,1986,43,4,3,2,501131.0,556243
1403310,1,1,4,4,2690,2493,2009,44,2,1,1,1403310.0,645087
869770,4,2,5,1,2065,2677,1996,52,4,2,1,869770.0,734272
552081,4,0,3,3,3314,6129,1964,57,0,2,1,552081.0,194216
876517,2,3,6,2,3789,3783,1977,54,1,0,2,876517.0,350146
547912,1,1,3,4,3622,2452,1972,13,0,0,0,547912.0,167913
154706,4,4,6,2,3297,8824,2009,50,1,3,2,154706.0,701252
301157,1,1,1,4,3688,5933,2006,93,4,1,0,301157.0,284305
378010,2,0,1,3,3730,9083,2006,78,3,3,2,378010.0,792648
1292371,0,4,2,2,3450,2492,1968,110,0,0,0,1292371.0,791470
917243,4,3,5,2,2997,2622,1996,89,2,4,1,917243.0,723052
1417682,2,2,4,4,628,9590,2018,5,3,4,2,1417682.0,663718
575289,0,2,5,3,904,3576,1954,54,2,2,1,575289.0,344560
1175776,3,3,4,4,1572,5622,1995,65,0,0,0,1175776.0,366137
784779,4,3,2,3,3777,9177,2006,28,4,4,1,784779.0,576345
163960,1,0,2,4,2765,8936,2021,67,4,2,1,163960.0,619547
979634,2,1,6,4,3494,4969,1977,41,3,1,1,979634.0,346321
366009,0,0,5,1,3019,6247,1971,115,1,2,1,366009.0,469777
740412,3,0,1,1,1490,5205,1958,63,3,4,1,740412.0,595522
810968,0,3,3,2,3904,4219,1956,112,0,0,2,810968.0,111353
1291690,3,1,6,4,1351,5582,1961,88,1,0,2,1291690.0,580024
240229,1,4,6,3,1051,7416,1974,69,4,2,2,240229.0,470183
991672,2,2,1,3,602,9567,1977,45,2,3,1,991672.0,636710
1134606,4,1,3,1,2236,3820,2016,88,3,0,1,1134606.0,666187
124477,0,1,3,1,1495,2449,2004,111,1,4,2,124477.0,574469
749601,0,3,4,4,2383,6304,1988,11,1,0,1,749601.0,525520
1327823,1,2,4,1,1198,9580,1999,95,3,4,2,1327823.0,665001
1246677,4,1,3,3,766,6790,2014,69,3,0,1,1246677.0,360111
380139,0,3,4,1,2114,6303,1995,72,4,1,1,380139.0,190217
1107780,1,1,6,4,1147,3928,1992,92,4,1,2,1107780.0,923344
144023,3,4,6,4,2855,6831,1987,115,0,4,2,144023.0,615295
1387365,4,2,6,4,1017,3635,2021,37,4,2,2,1387365.0,254612
1305625,4,3,2,2,3604,2479,1992,9,0,1,1,1305625.0,749391
270245,1,3,5,2,3727,6955,1951,55,0,0,0,270245.0,726908
1445658,2,2,3,2,1424,1967,1962,63,0,4,0,1445658.0,316992
341634,1,0,3,2,3472,1393,1984,47,3,2,0,341634.0,898196
1321533,4,1,2,3,2908,4547,2022,43,0,3,0,1321533.0,729296
377258,4,0,6,2,3769,7471,1965,11,4,4,2,377258.0,193195
581754,2,1,3,2,2117,1249,1953,112,1,3,0,581754.0,815620
1127603,2,4,1,2,1817,5191,1990,39,4,3,1,1127603.0,410084
989898,4,2,3,2,1567,1551,2011,118,0,1,1,989898.0,532652
1412041,0,0,4,3,3739,3026,2009,119,0,2,0,1412041.0,264822
264357,1,3,2,1,941,6207,1984,60,1,0,2,264357.0,100492
775233,3,1,2,1,2887,4616,2015,10,2,4,0,775233.0,156440
864731,2,0,6,4,3706,1068,1963,103,3,1,0,864731.0,246604
233598,2,2,4,2,1766,6977,1991,27,0,2,1,233598.0,325508
1063868,4,4,5,3,3750,3199,1984,103,1,1,2,1063868.0,160592
688429,0,4,2,1,3916,9776,1988,83,2,2,0,688429.0,333547
998003,0,2,2,2,2480,9940,1954,31,3,0,1,998003.0,367885
900787,2,1,5,3,3910,1805,1970,21,0,4,1,900787.0,482289
695115,0,3,5,3,2280,8446,1966,10,4,4,1,695115.0,851685
572175,4,2,6,2,3204,6527,2018,73,4,3,1,572175.0,525402
517449,4,0,3,3,2930,4969,1961,52,0,4,0,517449.0,907698
1486590,0,2,2,1,2058,2891,1999,72,4,4,2,1486590.0,346705
373305,0,0,5,3,3062,7555,1960,67,4,0,0,373305.0,124763
748347,2,1,3,3,2530,6060,1976,100,0,3,1,748347.0,916963
1492926,3,4,1,2,2575,3936,2022,115,0,2,2,1492926.0,508075
1376673,1,0,6,1,2808,2102,1975,104,0,1,0,1376673.0,966187
554163,1,3,6,1,3338,1279,2009,90,3,4,0,554163.0,969420
752210,2,3,6,4,1950,3558,1990,80,3,3,2,752210.0,662202
1014846,0,1,5,2,3385,7762,2018,18,2,2,2,1014846.0,508041
894259,0,4,3,1,3401,2796,1993,83,4,2,2,894259.0,229012
850639,4,4,2,4,2580,3554,1991,103,4,3,1,850639.0,878943
446902,4,1,4,4,1644,8549,2022,40,1,4,2,446902.0,540957
957764,1,0,1,4,1526,8865,1979,45,2,2,0,957764.0,641159
1450619,2,3,3,4,3104,5719,1980,82,3,1,0,1450619.0,583474
556635,3,0,1,3,3984,6750,2008,62,2,0,0,556635.0,790150
925973,2,1,4,3,1407,4888,1993,87,3,0,1,925973.0,985015
1347555,4,0,4,3,3489,6783,1998,21,2,2,2,1347555.0,593656
402637,4,2,6,3,3647,1557,1976,108,2,0,0,402637.0,440160
1185143,1,2,1,4,2484,6400,1951,23,3,1,2,1185143.0,915054
730231,0,0,3,4,3842,1098,1982,55,0,1,0,730231.0,931722
1257066,1,2,1,3,1389,3200,2009,110,1,4,2,1257066.0,731736
230868,2,3,5,4,2402,6454,1996,92,1,2,0,230868.0,825765
734091,3,4,4,1,3877,8330,1978,60,0,4,2,734091.0,128180
1144014,1,2,1,3,3340,2973,1989,82,1,1,0,1144014.0,118656
449307,1,3,3,3,2959,8347,2023,88,2,0,1,449307.0,893538
1379623,0,2,4,3,1047,2456,1989,55,1,2,0,1379623.0,862150
245230,3,1,3,2,3163,8284,1989,94,2,3,0,245230.0,576614
549210,3,2,2,3,1041,7976,1950,7,2,2,2,549210.0,902701
458215,3,0,2,1,1941,4142,2022,107,4,3,1,458215.0,686281
567245,1,4,3,4,2194,5588,2006,33,4,1,0,567245.0,788531
1342248,3,2,3,2,1668,7798,1963,12,3,1,1,1342248.0,547138
1368329,4,2,6,2,3127,1874,1986,85,0,3,0,1368329.0,127492
963301,2,2,3,2,3396,5199,1963,60,3,4,0,963301.0,543937
502165,2,0,3,2,2169,1344,1957,36,2,1,2,502165.0,639400
792152,0,3,3,1,3023,4813,2010,116,0,0,2,792152.0,441197
1482167,4,4,2,1,652,6031,1967,87,4,2,2,1482167.0,853407
683910,2,2,2,3,747,8973,1995,107,0,0,2,683910.0,990535
992882,0,2,5,4,3628,6969,1984,118,1,3,0,992882.0,510616
254470,3,0,3,2,2293,4954,1993,4,1,4,0,254470.0,391795
1094698,0,0,4,4,1540,6068,2017,47,3,0,1,1094698.0,198336
541873,4,2,1,3,3224,1128,1965,100,2,0,1,541873.0,123696
1328262,3,3,2,4,925,1975,2013,69,1,0,2,1328262.0,748351
1380476,2,4,4,4,1395,2554,1960,67,4,1,1,798382.5,514060
1095716,2,0,4,1,1476,9187,2000,22,0,2,2,1095716.0,312614
998749,3,3,6,3,2905,7062,1964,66,4,0,1,998749.0,852100
1102499,3,2,6,4,2538,4510,1984,35,1,0,2,1102499.0,692590
1064819,1,1,2,1,1335,4113,1982,71,0,4,0,1064819.0,180598
173580,0,2,4,2,3603,5090,1974,109,0,3,0,173580.0,252621
507209,4,1,4,2,1126,3093,1959,97,4,1,1,507209.0,170148
664032,1,3,1,3,670,4921,1996,17,4,0,2,664032.0,304413
824851,3,2,3,4,2566,4783,1968,59,4,1,0,824851.0,151300
345717,4,4,3,4,1243,6073,2008,36,3,0,1,345717.0,660006
1012634,2,0,3,4,3224,4508,1952,22,1,2,2,1012634.0,281106
175100,1,2,3,2,1511,3608,1956,66,3,3,1,175100.0,612400
911898,3,1,2,3,920,4728,1989,12,2,0,0,911898.0,268678
507926,2,3,5,3,815,2426,2006,50,1,2,2,507926.0,227945
551347,2,3,2,4,2567,5847,2002,42,0,3,1,551347.0,604412
1108587,4,4,2,2,3297,6952,2020,84,2,4,2,1165445.5,602636
1339653,3,1,5,3,1610,1096,1953,13,1,1,0,1339653.0,526181
698605,1,2,2,2,603,7069,1959,90,4,2,2,698605.0,649249
153639,4,2,5,2,1109,1425,1967,30,3,4,0,153639.0,653861
1252631,0,4,1,4,1560,8607,1989,62,0,0,1,1252631.0,433515
799196,3,4,6,3,3769,1397,2007,73,1,0,2,799196.0,207061
581762,0,4,3,1,916,6496,1971,120,0,2,2,581762.0,259330
868758,0,2,4,2,1770,2786,1988,88,4,3,0,868758.0,628296
1477408,3,4,1,4,1737,7580,1980,110,1,2,0,1477408.0,333912
766178,2,0,3,3,3053,7488,2018,9,2,3,1,766178.0,442996
959249,1,0,3,2,2122,6716,2008,8,1,0,1,959249.0,566173
238077,3,1,1,2,3368,9679,1965,83,4,0,0,238077.0,474186
1403108,4,3,1,2,1706,2820,2016,90,2,4,2,1403108.0,972110
794121,0,0,6,4,3102,8603,1953,114,4,3,1,794121.0,626281
1465314,3,2,3,4,1093,3089,1970,42,3,1,2,1465314.0,561363
493055,1,3,5,1,825,7352,1965,24,1,3,1,493055.0,211812
1167277,0,2,3,4,2439,5763,1979,111,3,4,2,1167277.0,479810
1010631,1,3,6,1,997,1478,2003,73,4,4,2,1010631.0,384523
639426,2,0,3,1,2496,6790,2007,71,0,2,2,639426.0,759953
485523,2,4,6,4,2857,2065,1999,54,2,1,1,485523.0,984822
1110522,0,4,5,3,3052,4381,2018,81,3,4,1,1110522.0,624938
550158,2,1,6,2,3444,2503,1954,106,4,1,2,550158.0,349151
1050654,3,1,1,3,2429,4992,1971,64,4,1,1,1050654.0,730807
512547,2,1,4,2,1297,3698,1956,113,4,4,1,512547.0,427356
729920,1,1,6,3,2181,4515,2015,3,1,4,0,729920.0,480608
1423548,0,3,4,4,1109,9449,2002,10,4,3,1,1423548.0,637986
888455,3,2,6,2,3898,2000,1955,16,2,3,1,888455.0,915062
867045,1,1,1,2,3257,7096,1998,39,3,2,2,867045.0,934670
388016,4,4,2,4,3064,5829,2002,53,4,2,1,388016.0,816629
277024,2,0,3,2,1723,4001,2012,21,1,2,0,277024.0,408526
643713,1,0,3,4,651,8974,1999,18,1,4,2,643713.0,229226
1309159,1,1,3,3,3933,1000,1981,28,2,0,2,1309159.0,282542
767118,4,2,5,3,885,8073,1957,89,3,4,2,767118.0,738522
1077526,0,1,4,2,3264,5699,1990,87,1,4,2,1077526.0,437782
1443890,0,4,5,4,1836,2151,1988,39,4,4,1,1443890.0,668812
1157354,0,0,3,1,2179,9052,1979,100,3,1,1,1157354.0,129844
402339,3,0,1,4,3585,6337,1977,56,2,4,2,402339.0,984302
635830,0,0,4,1,1484,1302,1950,73,3,3,2,635830.0,873025
561390,2,0,1,4,3335,5930,1991,78,4,2,1,561390.0,750351
1376066,2,3,1,2,2856,3603,2005,25,2,1,2,1376066.0,599686
154749,1,3,1,1,3967,5193,1962,100,2,2,1,154749.0,942870
600024,4,2,4,2,2753,7661,2004,118,3,1,2,600024.0,621106
732661,1,4,6,1,3060,9324,1990,109,2,0,1,732661.0,172859
1242489,1,1,2,1,2271,9042,2001,115,3,0,0,1242489.0,756123
992014,4,1,4,2,1485,2501,1994,105,2,1,1,992014.0,468130
323406,1,0,6,3,642,7982,1974,109,3,1,2,246523.0,927857
902572,0,1,5,3,2708,7698,1987,102,1,4,2,902572.0,427007
1488630,1,1,1,2,2507,6876,1960,2,3,2,0,1488630.0,319609
1251747,3,1,4,1,3590,1269,2007,108,3,3,0,1251747.0,113075
1330718,3,0,4,1,2280,7286,1956,119,1,0,2,1330718.0,682694
1022516,1,3,3,4,832,8827,1973,58,3,2,1,1022516.0,261913
816399,1,1,3,3,2882,3887,1989,74,0,4,0,816399.0,212498
337139,0,1,6,3,1202,6481,1975,28,1,3,0,337139.0,301445
1056968,3,2,4,2,1973,3867,1968,33,3,1,2,1056968.0,294646
1474598,0,0,5,1,2302,2533,2016,66,4,2,2,1474598.0,443344
174311,3,2,3,4,1025,9244,1997,1,3,3,2,174311.0,317239
1164086,2,4,2,3,2842,1614,1954,17,2,2,2,1164086.0,773529
1328223,0,4,2,4,882,9978,2006,110,3,3,0,1328223.0,456726
859477,1,4,5,1,1402,8264,1993,25,1,0,1,859477.0,992407
581016,2,2,3,3,3853,7652,1991,77,1,2,0,581016.0,795855
207646,3,0,6,4,2675,3186,2018,65,4,2,0,207646.0,115213
772904,4,4,3,4,3443,6406,1959,71,0,1,1,772904.0,133089
835365,0,2,4,1,936,7113,1996,77,1,4,1,835365.0,191315
664054,3,3,4,2,2984,3811,1955,105,1,1,0,664054.0,857849
751994,3,3,4,4,1019,7710,2012,56,1,1,0,751994.0,501531
1496434,4,2,6,4,3189,8223,1966,108,3,2,2,1496434.0,161191
801645,4,4,1,1,2574,5978,2006,89,4,2,2,801645.0,915845
263469,0,2,4,1,3003,1908,2014,118,3,1,0,263469.0,946286
952640,0,1,5,1,893,4226,1951,94,0,1,2,952640.0,472605
492639,0,4,6,2,3326,6511,2002,47,2,1,2,492639.0,376312
690617,4,4,3,3,2754,2212,2004,84,3,3,0,690617.0,360282
740207,4,2,6,3,3973,4380,1969,118,4,1,2,740207.0,652094
1363873,1,3,4,1,2006,9486,1992,112,1,0,2,1363873.0,415142
812147,1,1,3,2,3975,5472,2000,102,1,3,0,812147.0,457877
543914,1,4,6,3,1023,5966,1989,39,1,4,1,543914.0,866439
502220,2,2,2,4,3877,2422,2014,84,1,0,2,502220.0,655346
145267,2,4,5,2,600,8315,1964,63,1,1,1,145267.0,656158
1425188,3,4,4,2,2935,3470,1967,98,3,3,1,1425188.0,129175
1092255,3,3,6,1,1000,5090,2008,104,2,0,0,1092255.0,844757
744075,2,1,3,3,1866,9073,2002,116,0,0,1,1081414.5,877979
643235,4,3,3,4,1750,9129,2012,41,0,1,1,643235.0,756981
1449986,1,2,2,1,3213,5703,1962,119,0,0,1,1449986.0,126024
792699,2,0,3,3,2952,7959,1994,40,2,0,0,792699.0,854434
526692,2,1,1,3,1372,1551,2009,23,1,1,1,526692.0,269111
839428,3,1,4,4,1586,8177,1980,52,4,3,0,839428.0,936435
223608,1,1,3,3,2726,9685,2012,72,3,2,1,223608.0,372814
734661,4,1,2,3,1695,7194,1960,96,0,3,2,734661.0,663221
745278,0,3,5,2,1893,9315,1975,95,3,1,2,745278.0,591444
1381863,4,2,1,4,2775,1100,1979,119,2,1,1,881008.5,183827
1378903,0,0,6,1,1784,3104,1985,110,0,3,2,1378903.0,466579
679223,1,3,5,3,2933,9856,1958,14,2,4,2,679223.0,541423
299090,1,0,4,2,1266,6775,2020,115,2,3,1,299090.0,758232
147625,4,4,3,1,3034,1184,1981,101,0,3,2,147625.0,776581
399361,3,0,6,2,1302,5463,1963,47,2,0,2,662021.5,610452
267346,1,2,4,3,946,4067,2003,60,1,3,1,267346.0,705413
941522,0,4,4,2,917,1749,1963,61,2,2,1,941522.0,921488
762080,1,0,4,4,1581,8211,1997,9,0,0,0,762080.0,544314
812703,2,0,6,3,2841,2988,1963,81,0,4,2,812703.0,648618
825032,4,1,5,4,3838,1292,1983,43,4,4,2,825032.0,552139
1289111,0,1,3,3,1096,4175,2006,109,2,0,2,1289111.0,509283
153968,0,3,4,3,3420,7535,1973,50,1,1,2,153968.0,548687
276658,2,0,4,4,1117,7459,1968,112,2,3,1,276658.0,698774
678162,2,3,2,2,897,3165,1992,102,4,3,1,678162.0,669677
517208,3,4,1,3,1427,5638,2017,108,2,0,1,517208.0,921697
1495902,4,4,5,3,915,9654,1973,56,4,2,1,1495902.0,591096
816304,3,4,4,1,2423,4676,1970,68,1,4,2,816304.0,213349
847501,1,2,3,2,1470,2755,1952,27,1,0,0,847501.0,968666
450515,3,3,3,4,3040,5352,1965,73,4,1,1,450515.0,372865
625007,3,2,3,2,1959,2374,1958,33,4,0,0,625007.0,111710
1348396,1,4,6,2,3736,4449,1957,107,1,4,1,1348396.0,631780
1195827,4,1,2,3,2815,8689,2000,11,3,1,2,1195827.0,338903
378020,2,1,4,4,1318,7683,1987,66,1,2,0,378020.0,952011
420770,3,1,5,2,2852,5892,1950,110,1,2,1,420770.0,765001
472743,3,2,1,4,764,7932,1965,102,1,1,1,472743.0,520028
687480,2,2,1,2,1629,9192,2010,77,4,4,2,687480.0,777843
761495,3,4,5,3,3719,7688,1959,52,2,3,2,761495.0,696829
665695,3,2,6,1,2447,2798,2020,66,3,3,2,665695.0,749000
589177,2,4,4,3,610,5225,2019,57,1,3,0,589177.0,497569
212757,0,1,5,3,830,7568,1983,91,3,2,0,212757.0,882888
886105,3,3,6,2,1773,6571,2014,115,4,3,2,886105.0,795850
141534,0,0,1,3,3185,4105,2014,63,4,0,1,141534.0,597315
1303490,2,3,4,3,3497,8061,2015,109,1,0,1,1303490.0,137742
725022,0,2,3,4,1751,9808,2020,39,4,0,2,725022.0,891821
749878,2,4,6,4,1054,9111,1973,4,3,4,1,749878.0,428714
1145357,3,4,4,3,2680,8167,2021,117,0,4,2,1145357.0,120801
1164190,1,2,2,3,2460,1358,2010,26,3,3,1,1164190.0,176389
233884,4,1,2,2,942,8026,2007,49,4,0,1,233884.0,504014
229333,3,4,6,1,1443,1918,1951,99,0,1,1,229333.0,829582
374532,2,4,3,4,2762,5940,1990,30,1,1,2,374532.0,410017
1392019,3,2,3,1,715,4919,2018,68,0,3,2,1392019.0,382313
1395917,4,0,3,1,693,5724,1991,12,3,3,1,1395917.0,169704
650733,3,2,3,1,2425,9622,1958,102,3,4,0,650733.0,227864
765584,3,3,5,4,909,5990,1953,70,3,0,1,765584.0,429419
792693,1,3,1,1,3868,2315,1989,5,3,3,1,792693.0,431909
628319,2,1,6,1,2522,9661,1970,58,3,2,1,628319.0,507356
